Project_Id,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,Energy_Saving_kWh,CO2_Avoided_kg
1000176655,EQUUS 444 Torre Sur,MX,Gold,2024-05-14,14405.63,540211.0,162063.0
1000176657,Torre Axiss,MX,Gold,2024-05-14,23727.52,889782.0,266935.0
1000176669,260 11th Avenue,US,Gold,2024-09-10,19448.5,729319.0,320900.0
1000176745,606 Broadway,US,Silver,2024-06-25,3366.53,75747.0,33329.0
1000176832,Heartland Corporate Centre,CA,Gold,2024-11-19,43695.63,1638586.0,507962.0
1000176894,OS BANDEIRANTES,BR,Gold,2024-01-08,6428.0,241050.0,31336.0
1000176922,CONF,IN,Platinum,2024-02-13,2149.03,188040.0,133508.0
1000176925,SUJAN JAWAI,IN,Platinum,2024-02-08,3808.19,433182.0,307559.0
1000177057,CONF,IN,Platinum,2024-03-20,4605.11,402947.0,286092.0
1000177120,CityCentral,IT,Platinum,2024-03-07,24010.0,1260525.0,315131.0
1000177146,85 10th Avenue,US,Certified,2024-11-21,59479.66,892195.0,392566.0
1000177165,PEDRO MARIZ B31,BR,Platinum,2024-03-11,23742.57,1246485.0,162043.0
1000177168,ROQUE PETRONI 850 - TORRE BACAETAVA,BR,Gold,2024-05-27,9526.55,357246.0,46442.0
1000177170,ROQUE PETRONI 850 - TORRE JACERU,BR,Gold,2024-05-27,9311.02,349163.0,45391.0
1000177252,CONF,IT,Gold,2024-06-13,16979.5,1061219.0,265305.0
1000177288,Pudong LCM S1 S4 Office Building Project,CN,Platinum,2024-03-03,60606.0,3181815.0,1781816.0
1000177410,Mapletree Ningbo Hangzhou Bay WH1,CN,Gold,2024-01-02,37720.0,4715000.0,2640400.0
1000177412,Mapletree Ningbo Hangzhou Bay WH2,CN,Gold,2024-01-02,37508.0,4688500.0,2625560.0
1000177414,Mapletree Ningbo Hangzhou Bay WH3,CN,Gold,2024-01-02,39051.0,4881375.0,2733570.0
1000177416,Mapletree Ningbo Hangzhou Bay WH4,CN,Gold,2024-01-02,39421.0,4927625.0,2759470.0
1000177494,Mapletree Feixi Industrial Park W1,CN,Gold,2024-01-08,7984.0,998000.0,558880.0
1000177496,Mapletree Feixi Industrial Park w3,CN,Gold,2024-01-08,15153.0,1894125.0,1060710.0
1000177498,Mapletree Feixi Industrial Park W4,CN,Gold,2024-01-08,10297.0,1287125.0,720790.0
1000177521,Mapletree Feixi Industrial Park W2,CN,Gold,2024-01-08,16832.0,2104000.0,1178240.0
1000177523,Mapletree Feixi Industrial Park W5,CN,Gold,2024-01-08,7122.0,890250.0,498540.0
1000177593,World Trade Tower,IN,Platinum,2024-01-11,72939.82,3829341.0,2718832.0
1000177617,388 Market Street,US,Gold,2024-03-29,40405.47,1515205.0,666690.0
1000177763,ONE CENTINEL,KR,Gold,2024-03-19,47863.0,1794862.0,735894.0
1000177796,South View School,AE,Gold,2024-07-17,12420.2,465758.0,186303.0
1000177873,929 Granville Street,CA,Silver,2024-08-15,6911.33,155505.0,48207.0
1000177899,Torre Esmeralda III,MX,Gold,2024-01-19,45069.0,1690088.0,507026.0
1000177920,Reforma 265,MX,Gold,2024-12-20,30673.0,1150238.0,345071.0
1000177982,ShenwanHongyuan Beijing Headquarters,CN,Gold,2024-09-18,22468.0,842550.0,471828.0
1000178009,Chongqing No.2 Financial City T2,CN,Platinum,2024-06-04,70478.0,3700095.0,2072053.0
1000178049,CONDOMINIO EDIFICIO FUJITSU,BR,Gold,2024-09-17,10591.0,397162.0,51631.0
1000178068,DLF Downtown Block-2,IN,Platinum,2024-08-30,77773.65,4083117.0,2899013.0
1000178126,First India Place,IN,Platinum,2024-04-19,7649.0,401572.0,285116.0
1000178130,Vatika Triangle,IN,Platinum,2024-04-22,9023.95,473757.0,336368.0
1000178133,Vatika Atrium,IN,Platinum,2024-03-13,14719.0,772748.0,548651.0
1000178135,Vatika Towers,IN,Platinum,2024-03-07,10456.0,548940.0,389747.0
1000178197,Suzhou Daikin Office Building,CN,Platinum,2024-08-27,21284.0,1117410.0,625750.0
1000178262,Vatika City Point,IN,Platinum,2024-03-29,13151.99,690479.0,490240.0
1000178268,Vatika Professional Point,IN,Platinum,2024-03-29,11380.0,597450.0,424190.0
1000178283,Vatika Mindscapes Tower A,IN,Platinum,2024-04-18,19487.0,1023067.0,726378.0
1000178361,Torre Paseo Antara Polanco,MX,Gold,2024-05-09,31457.0,1179638.0,353891.0
1000178384,1900 Reston Metro Plaza,US,Gold,2025-04-03,34372.07,1288953.0,567139.0
1000178403,Vatika Business Park - Tower A,IN,Platinum,2024-07-03,20575.0,1080188.0,766933.0
1000178408,Vatika Business Park - Tower B,IN,Platinum,2024-04-18,27706.0,1454565.0,1032741.0
1000178439,DLF Cyber City Chennai Block 12,IN,Platinum,2025-03-13,31123.16,1633966.0,1160116.0
1000178441,CONF,US,Gold,2024-02-13,22273.03,1392064.0,612508.0
1000178456,Python Construction Project,KR,Silver,2024-12-19,29994.29,3149400.0,1291254.0
1000178484,Shanghai Cowell Zelin DTP Pharmacy,CN,Gold,2024-02-26,178.0,14462.0,8099.0
1000178494,Alibaba Xixi Campus Park C Think Tube 1,CN,Gold,2024-09-10,65759.0,2465962.0,1380939.0
1000178495,Alibaba Xixi Campus Park C Think Tube 4,CN,Gold,2024-09-10,92013.0,3450488.0,1932273.0
1000178496,Ali Xixi Campus Park C Cultural Valley,CN,Gold,2024-09-10,85252.0,3196950.0,1790292.0
1000178539,28 Stanley,HK,Gold,2024-09-11,7109.0,266588.0,154621.0
1000178554,MERLIN PROPERTIES - Vilanova 12,ES,Gold,2024-01-29,38629.0,1448588.0,333175.0
1000178557,Cheung Kong Center,HK,Platinum,2024-02-27,116911.0,6137828.0,3559940.0
1000178558,MERLIN PROPERTIES - Fuente de la Mora 9,ES,Gold,2024-04-23,4482.0,168075.0,38657.0
1000178565,CITIC Tower,HK,Platinum,2024-07-03,52200.0,2740500.0,1589490.0
1000178571,Three Garden Road,HK,Platinum,2024-02-21,134383.94,7055157.0,4091991.0
1000178696,20 Toronto Street/33 Victoria Street,CA,Gold,2025-03-05,14656.84,549632.0,170386.0
1000178706,36 Toronto Street,CA,Gold,2025-07-10,20121.02,754538.0,233907.0
1000179206,1166 Avenue of the Americas,US,Gold,2024-08-20,144573.23,5421496.0,2385458.0
1000179223,The Square at BKC,IN,Gold,2024-06-03,15692.0,588450.0,417800.0
1000179363,218 W 18th St,US,Gold,2024-02-23,13247.04,496764.0,218576.0
1000179419,Skyline Building Complex,CA,Silver,2024-03-20,80812.51,1818281.0,563667.0
1000179556,OneAmerica Tower,US,Gold,2024-01-11,82187.75,3082041.0,1356098.0
1000179565,14 Penn Plaza,US,Gold,2024-02-22,50913.63,1909261.0,840075.0
1000179761,Towers at Williams Square,US,Gold,2024-01-23,142360.84,5338532.0,2348954.0
1000179794,Towers at Great America 4655,US,Silver,2024-11-20,28923.96,650789.0,286347.0
1000179796,Towers at Great America 4555,US,Silver,2024-11-20,30025.23,675568.0,297250.0
1000179798,CASA,US,Gold,2024-06-28,16828.45,631067.0,277669.0
1000179825,210 Kerrison Drive East,CA,Gold,2024-12-20,66569.46,8321183.0,2579567.0
1000179894,Edificio Comercial Maria Santos,BR,Platinum,2024-01-31,10834.0,568785.0,73942.0
1000179906,5655 Kennedy Road,CA,Gold,2025-03-05,10206.97,1275871.0,395520.0
1000179909,550 Matheson Boulevard East,CA,Gold,2025-03-05,23182.09,2897761.0,898306.0
1000179911,570 Matheson Boulevard East,CA,Gold,2025-03-04,24605.17,3075646.0,953450.0
1000179934,"Alfonso XI, 12",ES,Platinum,2025-02-17,2670.0,140175.0,32240.0
1000179977,Research Building,KR,Certified,2024-08-27,2424.0,169680.0,69569.0
1000179978,Proto & Test Building,KR,Certified,2024-08-27,3035.12,212458.0,87108.0
1000180062,CONF,IN,Gold,2024-08-28,9094.83,568427.0,403583.0
1000180066,Batiment Mac Metal Architectural,CA,Gold,2024-02-27,6202.76,1085483.0,336500.0
1000180072,305 Rene Levesque,CA,Gold,2025-03-24,36702.91,1376359.0,426671.0
1000180074,4225 Dorchester,CA,Gold,2025-05-27,23103.95,866398.0,268583.0
1000180121,OFICINA BANCA MARCH TRIANA 79,ES,Gold,2025-02-25,1119.0,41962.0,9651.0
1000180215,The Prescott,US,Gold,2024-08-29,14161.67,531063.0,233668.0
1000180298,575 Madison Avenue,US,Gold,2024-03-12,37331.86,1399945.0,615976.0
1000180314,Test Center,CN,Silver,2024-09-26,18803.0,1974315.0,1105616.0
1000180315,Service Building,CN,Silver,2024-09-26,4427.0,464835.0,260308.0
1000180316,R&D Center,CN,Silver,2024-10-08,32218.0,3382890.0,1894418.0
1000180325,CONF,IN,Platinum,2024-01-19,86723.84,7588336.0,5387719.0
1000180336,4000 Legato Rd Centerpointe II,US,Silver,2024-12-16,19936.33,448567.0,197370.0
1000180340,4050 Legato Centerpointe I,US,Silver,2024-12-16,20162.18,453649.0,199606.0
1000180396,ANSYS Pune,IN,Gold,2024-04-11,4952.57,185721.0,131862.0
1000180408,I-Building,US,Gold,2024-05-03,44356.17,1663356.0,731877.0
1000180412,J-Building,US,Gold,2024-05-03,45326.82,1699756.0,747893.0
1000180414,C-Building,US,Gold,2024-04-15,22391.76,839691.0,369464.0
1000180426,Canada Place,CA,Silver,2024-03-20,99050.0,2228625.0,690874.0
1000180430,Thomas D'Arcy McGee Building,CA,Gold,2024-03-20,49465.92,1854972.0,575041.0
1000180483,CONF,IT,Gold,2024-12-05,5198.0,324875.0,81219.0
1000180493,RL NC66,US,Silver,2024-05-28,94515.89,7088692.0,3119024.0
1000180505,CONF,IT,Gold,2024-09-05,9350.0,584375.0,146094.0
1000180545,MERLIN PROPERTIES - Puerta Naciones Ed.1,ES,Platinum,2024-09-30,11571.0,607478.0,139720.0
1000180547,MERLIN PROPERTIES - Puerta Naciones Ed.3,ES,Gold,2024-09-30,10506.0,393975.0,90614.0
1000180556,RL HPD,US,Silver,2024-05-13,99160.95,7437071.0,3272311.0
1000180592,Glenridge Highlands Two,US,Gold,2024-01-16,40524.29,1519661.0,668651.0
1000180714,Harry Hays Building,CA,Gold,2024-03-20,53526.95,2007261.0,622251.0
1000180802,3F Tekstil Fabrikasi,TR,Gold,2024-08-23,5507.0,963725.0,414402.0
1000180911,Rio Metropolitan Center,BR,Gold,2024-01-12,41256.34,1547113.0,201125.0
1000180921,CSWADI Lakeside Design Headquarters,CN,Gold,2024-07-03,41397.0,1552388.0,869337.0
1000181021,Burj Khalifa,AE,Platinum,2024-02-27,373703.99,32699099.0,13079640.0
1000181026,Alexandra House,HK,Platinum,2024-04-03,47870.0,2513175.0,1457642.0
1000181029,Chater House,HK,Platinum,2024-04-03,53489.0,2808172.0,1628740.0
1000181032,Jardine House,HK,Platinum,2024-06-18,88504.0,4646460.0,2694947.0
1000181040,Tanasbourne I,US,Silver,2024-06-11,4595.17,103391.0,45492.0
1000181049,The Landmark,HK,Platinum,2024-04-04,161426.0,8474865.0,4915422.0
1000181051,Exchange Square,HK,Platinum,2024-04-04,206959.0,10865348.0,6301902.0
1000181053,Prince's Building,HK,Platinum,2024-04-03,71770.0,3767925.0,2185396.0
1000181061,Himalaya Wellness Company Phase 1,IN,Gold,2024-02-17,2583336.0,452083800.0,320979498.0
1000181081,Tanasbourne II,US,Gold,2024-06-11,5063.21,189870.0,83543.0
1000181167,160 Gould St,US,Silver,2024-07-08,12407.1,279160.0,122830.0
1000181611,Innov Tower,CN,Platinum,2024-01-02,58625.0,3077812.0,1723575.0
1000181664,CONF,IN,Platinum,2024-09-13,3200.0,280000.0,198800.0
1000181743,West Memorial Place Phase I,US,Gold,2024-08-02,31433.54,1178758.0,518653.0
1000181745,West Memorial Place Phase II,US,Silver,2024-07-23,36517.2,821637.0,361520.0
1000182032,SMU Dallas Hall,US,Platinum,2025-03-14,5854.47,614719.0,270477.0
1000182106,Shairu Gems Diamonds Pvt Ltd,IN,Platinum,2024-08-14,9449.54,496101.0,352232.0
1000182132,510 Seymour,CA,Gold,2025-01-23,6719.12,251967.0,78110.0
1000182169,KP Sanghvi International Pvt Ltd,IN,Platinum,2025-03-06,3224.01,789882.0,560817.0
1000182179,KP Sanghvi & Sons LLP - Factory 1,IN,Platinum,2025-02-11,10400.67,2548164.0,1809197.0
1000182186,KP Sanghvi & Sons LLP - Umiya,IN,Platinum,2024-10-03,8270.88,2026366.0,1438720.0
1000182325,CONF,US,Gold,2024-04-11,24522.68,1532668.0,674374.0
1000182430,Laguna Clothing Pvt Ltd - DBR Unit,IN,Platinum,2024-01-18,12709.16,3113744.0,2210758.0
1000182432,Tropic Knits India Private Limited,IN,Platinum,2024-04-24,11126.6,2726017.0,1935472.0
1000182560,American Homes 4 Rent Office,US,Gold,2024-04-09,9184.76,344428.0,151549.0
1000182563,Satelite 12,IN,Gold,2025-06-20,9419.0,353212.0,250781.0
1000182570,JAT TECHNO SPINTEX MILLS,IN,Platinum,2024-01-24,23609.9,5784426.0,4106942.0
1000182657,Rexford - 19431 Santa Fe Ave,US,Silver,2024-09-23,171.68,3863.0,1700.0
1000182683,WBSETCL - Newtown AA - 132 kV Substation,IN,Platinum,2024-05-04,650.32,56903.0,40401.0
1000182690,Via Lamaro - U2,IT,Gold,2024-08-06,14550.0,545625.0,136406.0
1000182734,Via Lamaro - U3,IT,Gold,2024-08-06,14360.0,538500.0,134625.0
1000182777,Edificio New Century,BR,Gold,2024-03-15,34272.0,1285200.0,167076.0
1000182781,COND. ED. SANTA CATARINA,BR,Gold,2024-03-14,21077.41,790403.0,102752.0
1000182789,The Centers - Gordon Square Office,US,Gold,2025-07-01,5961.49,1043261.0,459035.0
1000182806,CONF,IN,Gold,2024-05-09,47154.59,2947162.0,2092485.0
1000182807,CONF,IN,Platinum,2024-02-24,57978.53,5073121.0,3601916.0
1000182808,CONF,IN,Certified,2024-06-25,16805.13,420128.0,298291.0
1000182811,Shui On Centre,HK,Gold,2024-04-07,50993.0,1912238.0,1109098.0
1000182813,"Dubai Int City Inn Hub  Bld 7A,B,C,D,E,F",AE,Platinum,2024-02-02,34828.22,1828482.0,731393.0
1000182824,Dubai Media City - Building 07-08,AE,Platinum,2024-01-23,24193.15,1270140.0,508056.0
1000182826,Dubai Media City - Building - 09-10,AE,Gold,2024-01-17,23613.62,885511.0,354204.0
1000182844,One East Wacker,US,Gold,2025-02-19,60524.17,2269656.0,998649.0
1000182857,Sede Sicredi - Ed Adolfo Rudolfo Freitag,BR,Gold,2024-10-11,3631.0,136162.0,17701.0
1000182999,HYUNDAI-Bona Villa Program,CN,Gold,2024-06-14,2266.0,141625.0,79310.0
1000183023,CONF,US,Silver,2024-03-12,9814.55,368046.0,161940.0
1000183322,1001 Robert-Bourassa,CA,Gold,2024-04-30,96194.46,3607292.0,1118261.0
1000183801,GEMINI TOWERS,IT,Gold,2024-04-20,30724.0,1152150.0,288038.0
1000183808,Escritorio Area Brasil,BR,Gold,2025-06-27,5530.37,207389.0,26961.0
1000183912,61 Queen and 56 Sparks,CA,Silver,2024-08-13,123638.0,2781855.0,862375.0
1000183913,Bren Hall,US,Platinum,2024-07-31,7708.35,1888546.0,830960.0
1000183988,CONF,US,Certified,2024-06-14,3042.57,76064.0,33468.0
1000184004,Sandhill Plaza,CN,Platinum,2024-03-21,51501.0,2703802.0,1514129.0
1000184154,CONF,US,Silver,2024-06-24,7719.87,289495.0,127378.0
1000184166,Mariano Escobedo 595 Torre B,MX,Gold,2025-07-01,14360.0,538500.0,161550.0
1000184185,CONF,CA,Silver,2024-12-24,17222.0,645825.0,200206.0
1000184203,HACI OMER SABANCI HOLDING,TR,Gold,2025-01-17,31141.83,1167819.0,502162.0
1000184226,"Indian Designs Exports Pvt Ltd, Hosur",IN,Platinum,2024-05-15,15988.2,3917109.0,2781147.0
1000184247,437 Madison Ave,US,Certified,2024-04-11,77509.25,1162639.0,511561.0
1000184249,767 Third Avenue,US,Certified,2024-04-11,26188.61,392829.0,172845.0
1000184251,77 Water Street,US,Silver,2024-03-07,50809.3,1143209.0,503012.0
1000184253,747 Third Avenue,US,Gold,2024-04-23,38773.62,1454011.0,639765.0
1000184255,777 Third Ave,US,Gold,2024-02-28,52598.52,1972444.0,867876.0
1000184257,2 Gansevoort St,US,Silver,2024-05-09,16876.57,379723.0,167078.0
1000184275,Pacific Tower,KR,Gold,2024-01-30,44350.0,1663125.0,681881.0
1000184297,110 East 59th Street,US,Gold,2024-04-01,45942.48,1722843.0,758051.0
1000184318,Estidama Mosque,AE,Platinum,2024-10-24,482.0,42175.0,16870.0
1000184351,Fulvio Testi 250,IT,Gold,2024-08-21,13426.0,503475.0,125869.0
1000184430,"TCI Express Limited, Pune",IN,Gold,2024-02-16,12325.53,1540691.0,1093891.0
1000184434,DragonCor Foshan Lubao Logistics Park W1,CN,Gold,2024-03-01,19770.0,2471250.0,1383900.0
1000184436,DragonCor Foshan Lubao Logistics Park W2,CN,Gold,2024-03-01,19770.0,2471250.0,1383900.0
1000184438,DragonCor Foshan Lubao Logistics Park W3,CN,Gold,2024-03-01,19770.0,2471250.0,1383900.0
1000184440,DragonCor Foshan Lubao Logistics Park W4,CN,Gold,2024-03-23,40136.0,5017000.0,2809520.0
1000184442,DragonCor Foshan Lubao Logistics Park W5,CN,Gold,2024-03-23,40287.0,5035875.0,2820090.0
1000184465,Zero Latency,ES,Certified,2024-05-29,287.0,7175.0,1650.0
1000184482,AIRBUS CHINA OFFICE BUILDING,CN,Gold,2024-03-15,18558.0,695925.0,389718.0
1000184500,FERRER INTERQUIM,ES,Gold,2024-01-26,4188.0,157050.0,36122.0
1000184578,MERLIN PROPERTIES CRISTALIA 1,ES,Gold,2025-04-01,13084.0,490650.0,112850.0
1000184579,Recertification - Encinar,ES,Gold,2024-09-30,3785.0,141938.0,32646.0
1000184716,Beijing Oriental Plaza,CN,Platinum,2024-04-11,403045.0,21159862.0,11849523.0
1000184797,CONF,IN,Platinum,2024-06-24,2999.0,262412.0,186313.0
1000184810,333 Ellington,US,Gold,2024-10-14,23325.53,874707.0,384871.0
1000184927,Via del Lauro 7,IT,Gold,2025-03-10,7951.5,298181.0,74545.0
1000184964,SOTATECH,MX,Gold,2024-05-16,639.54,79942.0,23983.0
1000184985,CNOOC Plaza,CN,Platinum,2024-01-25,113500.0,5958750.0,3336900.0
1000185075,Bundang First Tower,KR,Gold,2024-03-26,40295.0,1511062.0,619536.0
1000185152,CONF,IN,Platinum,2024-10-23,16443.83,1438835.0,1021573.0
1000185177,Elixrr Industries Pvt. Ltd.,IN,Certified,2024-09-21,13470.94,942966.0,669506.0
1000185359,MERCK NANTONG ADMIN BUILDING,CN,Gold,2024-01-25,2477.0,92888.0,52017.0
1000185366,CONF,IN,Platinum,2024-10-22,38120.05,3335504.0,2368208.0
1000185368,CONF,IN,Platinum,2024-01-22,5628.16,492464.0,349649.0
1000185375,DCEC Testing Center Building,CN,Gold,2024-01-26,13700.0,513750.0,287700.0
1000185377,CONF,ES,Gold,2024-07-22,20907.0,1306688.0,300538.0
1000185379,PRESTIGE CYBER TOWER,IN,Platinum,2024-04-10,38656.94,2029489.0,1440937.0
1000185382,LAGAR H,BR,Gold,2024-10-04,982.0,171850.0,22340.0
1000185400,Condominio Torre Almirante,BR,Gold,2025-03-31,50949.05,1910589.0,248377.0
1000185402,DMart Bhayli Vadodara,IN,Gold,2024-02-21,5717.06,285853.0,202956.0
1000185422,Dmart Belapur,IN,Gold,2024-03-12,8859.0,719794.0,511054.0
1000185439,Dmart Badlapur 2,IN,Gold,2024-03-05,5673.0,460931.0,327261.0
1000185458,Galeria Laguna,BR,Platinum,2024-06-10,937.0,81988.0,10658.0
1000185476,Recertification - Diagonal 199,ES,Gold,2024-09-24,6102.0,228825.0,52630.0
1000185480,Dmart Tirupur,IN,Gold,2024-03-04,5368.0,436150.0,309666.0
1000185482,Dmart Hosur,IN,Gold,2024-02-22,8251.0,670394.0,475980.0
1000185484,Dmart Sulur,IN,Gold,2024-02-13,5022.0,408038.0,289707.0
1000185486,Dmart Avaniyapuram Madhurai,IN,Gold,2024-03-12,7014.0,569888.0,404620.0
1000185488,Dmart Trichy Airport Road,IN,Gold,2024-02-21,2172.0,176475.0,125297.0
1000185490,Dmart Kiwale,IN,Gold,2024-02-28,4973.0,404056.0,286880.0
1000185494,Dmart Kanadia,IN,Gold,2024-02-21,6872.0,558350.0,396428.0
1000185497,Dmart Rajnandgaon,IN,Gold,2024-02-21,3366.0,273488.0,194176.0
1000185499,Dmart Charoda bhilai,IN,Gold,2024-02-21,6417.0,521381.0,370181.0
1000185501,Dmart Yavatmal,IN,Gold,2024-02-21,3540.0,287625.0,204214.0
1000185507,MRK Healthcare Existing Factory Building,IN,Gold,2025-03-22,4645.0,812875.0,577141.0
1000185537,MEHMETCIK VAKFI ETIMESGUT,TR,Gold,2024-02-27,268.0,16750.0,7202.0
1000185539,GUZEL ENERJI MACUNKOY,TR,Gold,2024-02-27,114.0,7125.0,3064.0
1000185542,GUZEL ENERJI MURATPASA,TR,Gold,2024-04-17,170.3,10644.0,4577.0
1000185544,GUZEL ENERJI ALTUNIZADE,TR,Gold,2024-02-27,104.0,6500.0,2795.0
1000185546,GUZEL ENERJI BAKIRKOY,TR,Platinum,2024-04-01,219.0,19162.0,8240.0
1000185548,GUZEL ENERJI ATAKENT,TR,Gold,2024-02-27,862.0,53875.0,23166.0
1000185550,GUZEL ENERJI BOSTANCI,TR,Gold,2024-08-14,100.0,6250.0,2688.0
1000185552,GUZEL ENERJI TUYAP,TR,Gold,2024-02-22,100.0,6250.0,2688.0
1000185555,MEHMETCIK VAKFI YENISEHIR,TR,Gold,2024-04-02,600.0,37500.0,16125.0
1000185557,GUZEL ENERJI ORTAKENT,TR,Gold,2024-02-22,153.0,9562.0,4112.0
1000185559,GUZEL ENERJI ORDU,TR,Gold,2024-04-03,148.0,9250.0,3978.0
1000185579,DMart Doddaballapur,IN,Gold,2024-01-06,6568.06,328403.0,233166.0
1000185581,DMart Palanpur,IN,Gold,2024-01-06,5235.08,261754.0,185845.0
1000185587,DMart Attavar Mangalore,IN,Gold,2024-01-06,7937.07,396854.0,281766.0
1000185596,DMart Nava Naroda,IN,Gold,2024-01-06,13290.15,664508.0,471800.0
1000185620,DMart Bharuch,IN,Gold,2024-01-06,6460.75,323038.0,229357.0
1000185624,DMart Surendra Nagar Gujarat,IN,Gold,2024-02-08,4261.74,213087.0,151292.0
1000185628,BODIO H,IT,Gold,2024-06-14,2059.92,77247.0,19312.0
1000185634,Universal American School-Cafeteria Bldg,AE,Certified,2024-09-30,3185.92,63718.0,25487.0
1000185681,Kerry Centre,HK,Platinum,2024-03-11,47482.0,2492805.0,1445827.0
1000185900,9720 Wilshire Blvd,US,Gold,2024-12-20,5236.76,196378.0,86407.0
1000185976,Palazzo Biandra',IT,Gold,2024-10-07,13314.0,499275.0,124819.0
1000185977,1133 15th Street Recertification,US,Gold,2024-01-17,21514.57,806796.0,354990.0
1000186024,Jindal Stainless Limited,IN,Gold,2024-09-11,6038.7,226451.0,160780.0
1000186043,WERT Sede,BR,Platinum,2024-09-23,547.0,28717.0,3733.0
1000186055,CONF,IN,Gold,2024-03-19,4111.0,256938.0,182426.0
1000186057,CONF,IN,Gold,2024-03-19,6880.0,430000.0,305300.0
1000186060,CONF,IN,Gold,2024-03-19,6658.0,416125.0,295449.0
1000186064,CONF,IN,Gold,2024-03-19,3886.0,242875.0,172441.0
1000186069,CONF,IN,Gold,2024-03-19,6656.0,416000.0,295360.0
1000186071,CONF,IN,Gold,2024-03-19,6530.0,408125.0,289769.0
1000186093,CONF,US,Gold,2024-09-20,11382.29,711393.0,313013.0
1000186117,CONF,IT,Gold,2024-05-08,13744.0,859000.0,214750.0
1000186119,Indo Count Industries Ltd.,IN,Silver,2024-03-22,13405.35,1407562.0,999369.0
1000186149,Pacific Center,CN,Platinum,2024-03-18,40000.0,2100000.0,1176000.0
1000186159,CONF,IN,Gold,2024-02-27,7054.03,440877.0,313023.0
1000186161,CONF,IN,Gold,2024-02-27,4874.53,304658.0,216307.0
1000186170,DMart Sirhind Road Patiala,IN,Gold,2024-03-19,7925.09,643914.0,457179.0
1000186176,CONF,IN,Gold,2024-03-19,3643.01,227688.0,161659.0
1000186180,CONF,IN,Gold,2024-03-19,5996.61,374788.0,266100.0
1000186183,ESQUEL GREENTECH & SMART INDUSTRIAL PARK,CN,Platinum,2024-09-05,17256.0,4227720.0,2367523.0
1000186204,West Bradenton Branch,US,Gold,2024-03-21,524.16,19656.0,8649.0
1000186297,BOEHRINGER INGELHEIM SPAIN ECO RECERTIF.,ES,Platinum,2024-07-19,8606.0,451815.0,103917.0
1000186316,Diagonal 579,ES,Gold,2025-04-22,8585.0,321938.0,74046.0
1000186322,Trane Monterrey - Planta HVAC,MX,Silver,2024-12-11,11563.54,1214172.0,364252.0
1000186335,RBC Gateway,US,Gold,2024-06-04,88350.75,3313153.0,1457787.0
1000186344,Hilltop Xiuzhou Logistic Center W1,CN,Gold,2024-05-03,11030.0,1378750.0,772100.0
1000186360,1333 North Kingsbury,US,Gold,2024-03-05,9394.91,352309.0,155016.0
1000186397,Ionis - 2850 Gazelle,US,Gold,2024-03-04,7176.66,269125.0,118415.0
1000186401,6828 Nancy Ridge,US,Gold,2025-03-10,3914.75,685081.0,301436.0
1000186403,6118 Nancy Ridge,US,Gold,2024-11-19,2879.99,503998.0,221759.0
1000186406,6122-6126 Nancy Ridge,US,Gold,2024-10-29,6317.4,1105545.0,486440.0
1000186473,Indian Designs Exports Pvt Ltd - Unit 9,IN,Platinum,2024-07-18,17593.0,4310285.0,3060302.0
1000186477,CNL Center I,US,Gold,2024-03-29,33726.58,1264747.0,556489.0
1000186483,CNL Center II,US,Gold,2024-03-29,25967.87,973795.0,428470.0
1000186508,Seoul Finance Center,KR,Platinum,2024-04-04,108201.99,5680604.0,2329048.0
1000186510,MERCEDES-BENZ RESEARCH AND DEVELOPMENT,IN,Platinum,2024-03-27,50395.0,2645738.0,1878474.0
1000186513,Dongguan Ever Gain Logistics WA,CN,Gold,2024-03-18,3984.0,498000.0,278880.0
1000186517,Dongguan Ever Gain Logistics WB,CN,Gold,2024-03-18,4002.0,500250.0,280140.0
1000186519,Dongguan Ever Gain Logistics WC,CN,Platinum,2024-03-18,4704.0,823200.0,460992.0
1000186524,Dongguan Ever Gain Logistics WD,CN,Gold,2024-03-18,5992.0,749000.0,419440.0
1000186527,DWTC One Central Offices,AE,Gold,2024-12-18,159314.25,5974284.0,2389714.0
1000186536,CONF,ES,Gold,2025-02-19,4338.0,271125.0,62359.0
1000186561,Merriweather Row  10480,US,Silver,2025-06-12,13809.38,310711.0,136713.0
1000186603,Krypton India Solutions Private Limited,IN,Silver,2024-04-30,5464.74,122957.0,87299.0
1000186704,Laboratorios Pfizer DUMAS,BR,Gold,2024-10-01,10059.17,377219.0,49038.0
1000186845,"Infinitus Plaza, Hong Kong",HK,Gold,2025-07-16,36850.8,1381905.0,801505.0
1000186852,Far Eastern Corporate Building,CN,Platinum,2024-04-17,28710.0,1507275.0,844074.0
1000186926,Hong Leong Plaza & M Social Hotel,CN,Gold,2024-03-25,72214.0,4513375.0,2527490.0
1000186928,HLCC Mall,CN,Platinum,2024-03-21,59572.0,6776315.0,3794736.0
1000186986,Shui On Plaza,CN,Platinum,2024-03-21,77068.0,4046070.0,2265799.0
1000187091,Shreeji Exim Works LLP,IN,Platinum,2024-03-22,1920.03,470407.0,333989.0
1000187136,VX Chengdu Longquan Logistics Park W1,CN,Gold,2024-02-29,38879.0,4859875.0,2721530.0
1000187138,VX Chengdu Longquan Logistics Park W2,CN,Gold,2024-02-28,28592.0,3574000.0,2001440.0
